cpu,ram,disk,network,label
34.99,33.86,63.19,96.55,0
95.03,94.57,93.22,7974.39,1
42.5,35.63,61.59,213.84,0
33.45,43.2,32.35,139.82,0
40.01,43.47,52.83,217.94,0
37.73,43.94,41.79,177.24,0
41.88,48.32,36.09,172.36,0
92.31,56.08,48.18,96.38,1
17.67,26.16,13.55,67.22,0
36.27,27.05,34.42,132.86,0
71.54,84.07,79.9,738.95,1
26.74,32.98,37.61,184.71,0
23.13,48.11,39.32,58.25,0
96.64,51.35,20.8,2188.7,1
34.01,84.92,88.96,221.74,1
28.5,38.34,40.99,104.3,0
46.66,44.73,21.47,180.33,0
11.82,77.38,45.01,148.97,1
87.31,49.78,54.89,1014.52,1
22.24,81.76,89.96,91.5,1
28.06,36.97,46.51,97.66,0
20.11,25.47,28.37,102.61,0
24.62,49.59,48.87,117.58,0
42.09,59.29,60.29,343.99,0
32.01,46.32,50.9,126.94,0
2.63,33.24,41.4,134.47,0
23.8,41.27,40.87,53.36,0
33.29,39.74,38.1,71.24,0
50.06,55.81,67.2,191.61,0
10.96,22.1,28.97,90.9,0
100.0,79.6,65.73,130.88,1
34.68,73.97,42.88,125.61,0
42.05,52.73,50.46,227.55,0
88.97,39.07,49.68,140.64,1
11.88,22.65,24.0,141.78,0
29.38,54.18,52.33,269.54,0
35.57,33.56,38.35,110.48,0
42.67,40.99,41.51,122.17,0
38.26,94.23,99.53,159.82,1
42.99,52.7,35.7,272.1,0
21.39,24.4,27.78,128.31,0
40.29,39.4,56.19,149.33,0
54.1,53.01,58.1,212.81,0
28.72,52.97,43.1,172.06,0
17.75,34.99,43.57,146.94,0
80.45,27.13,30.81,155.36,1
53.98,68.7,64.29,239.45,0
2.37,20.72,56.43,13.77,0
34.11,39.37,58.43,106.89,0
37.83,45.18,77.36,169.04,0
32.93,53.19,40.09,159.57,0
29.01,36.97,31.09,230.94,0
26.39,11.7,52.36,217.07,0
55.5,56.36,50.01,191.93,0
20.3,35.15,52.62,150.85,0
36.4,24.99,33.74,95.46,0
47.68,49.12,51.91,193.18,0
34.91,41.1,29.79,133.11,0
39.0,58.47,86.92,170.92,1
19.59,31.65,31.79,121.8,0
25.3,44.64,39.61,196.61,0
2.78,36.2,38.17,86.68,0
46.91,49.16,46.73,137.0,0
42.4,57.82,57.28,162.95,0
24.01,19.88,50.16,32.67,0
59.94,58.41,25.15,158.58,0
13.41,30.53,68.79,5775.11,1
27.63,55.86,54.06,197.39,0
40.3,31.05,46.23,150.37,0
30.06,39.47,59.09,167.14,0
8.82,20.79,21.84,64.64,0
0.0,16.77,44.7,70.77,0
43.93,24.09,52.38,112.62,0
25.21,24.33,43.66,118.6,0
46.75,54.15,34.56,231.84,0
38.58,92.67,64.41,239.81,1
66.12,76.72,34.4,268.6,0
33.24,32.43,19.3,1755.64,1
21.37,46.77,50.99,631.97,1
33.9,42.29,55.31,178.74,0
54.34,57.03,66.34,70.41,0
40.75,55.39,40.95,278.14,0
36.81,44.3,35.8,87.02,0
23.45,41.33,47.21,134.24,0
55.52,41.44,33.2,244.59,0
57.64,63.63,58.91,182.42,0
43.37,59.26,48.81,222.1,0
19.64,43.04,31.49,172.15,0
30.44,35.49,52.18,136.09,0
87.48,92.62,58.76,288.85,1
16.65,54.86,63.65,183.31,0
16.18,39.07,41.75,169.64,0
41.57,63.14,36.84,6178.97,1
43.2,69.89,70.97,203.22,0
20.57,32.93,58.35,204.41,0
11.62,21.19,50.4,10.0,0
28.1,59.81,35.95,189.42,0
12.28,21.41,29.26,183.28,0
8.85,24.79,42.19,183.81,0
41.48,55.47,61.63,145.45,0
12.42,15.3,47.04,115.23,0
20.47,31.03,27.54,150.26,0
44.85,26.73,55.64,99.02,0
27.74,33.39,57.09,121.92,0
37.77,41.81,44.95,167.66,0
71.64,31.75,37.29,4701.16,1
39.56,41.55,70.08,131.39,0
2.23,25.28,47.72,74.07,0
29.2,30.38,39.81,107.02,0
41.65,64.73,56.23,220.13,0
33.68,42.37,54.79,203.44,0
38.8,41.44,72.14,184.24,0
83.93,56.63,43.87,167.34,1
33.5,33.52,45.8,138.99,0
8.91,30.75,39.33,167.84,0
39.36,39.43,64.64,188.07,0
33.9,41.45,47.84,104.32,0
0.0,13.33,35.37,108.89,0
23.94,24.28,42.63,136.61,0
28.99,41.0,62.89,124.58,0
38.0,59.17,46.93,171.39,0
96.34,37.06,28.23,171.03,1
47.08,64.37,60.89,281.74,0
20.76,29.28,47.32,176.35,0
8.1,18.9,38.47,83.04,0
94.41,100.0,94.06,6742.44,1
27.51,48.66,56.63,204.38,0
14.77,44.12,84.74,94.53,1
14.65,42.18,45.76,130.79,0
32.62,38.22,50.96,178.36,0
79.84,92.25,10.44,89.69,1
14.8,25.06,24.68,148.84,0
30.72,38.61,70.95,204.77,0
36.36,27.88,65.65,148.02,0
23.02,19.37,26.2,123.4,0
39.99,35.07,35.93,207.53,0
25.7,30.51,56.44,146.42,0
91.57,68.0,33.09,78.61,1
46.27,47.47,27.65,236.11,0
95.78,54.15,41.93,189.76,1
10.84,26.04,14.65,138.09,0
7.15,28.36,38.65,77.76,0
22.66,61.6,89.31,79.15,1
28.45,35.96,36.49,169.07,0
24.24,43.38,40.81,135.71,0
37.37,47.74,47.73,223.73,0
57.65,77.35,75.08,225.45,0
46.3,50.2,84.01,168.7,1
35.25,41.13,50.49,110.76,0
30.72,35.25,45.44,173.86,0
35.33,41.04,42.31,206.49,0
6.76,28.5,35.76,229.07,0
43.55,80.99,36.39,173.62,1
43.19,51.47,63.34,227.44,0
37.85,51.11,36.86,143.64,0
30.16,51.6,42.61,211.76,0
17.84,21.33,25.64,183.59,0
41.16,48.75,26.54,210.11,0
24.7,49.23,55.32,179.65,0
85.78,31.97,49.06,2657.59,1
21.26,43.28,14.3,141.82,0
26.19,38.15,36.06,89.12,0
48.26,47.19,42.88,106.88,0
53.55,51.25,51.73,149.67,0
84.35,58.06,29.89,3254.75,1
61.69,82.34,78.67,833.81,1
53.14,53.79,39.14,150.63,0
22.11,23.42,36.95,125.73,0
35.75,51.38,35.56,173.72,0
89.16,18.42,36.43,25.73,1
19.4,73.62,38.85,160.65,1
47.53,73.16,32.17,198.06,0
15.16,17.73,34.15,108.85,0
46.91,53.7,61.59,249.51,0
46.52,97.67,35.05,175.9,1
43.93,51.6,44.77,212.41,0
18.32,15.76,28.21,110.97,0
24.2,24.95,28.85,53.2,0
2.98,26.33,45.42,56.41,0
24.16,23.86,61.74,134.55,0
90.51,89.05,92.38,4271.26,1
47.59,24.23,58.69,132.11,0
97.93,23.52,46.81,2715.96,1
29.89,50.63,39.66,159.74,0
22.91,24.93,30.18,45.25,0
30.59,37.29,24.69,94.88,0
25.69,43.87,45.82,210.22,0
21.48,7.78,16.13,90.39,0
48.38,66.71,61.4,141.14,0
38.08,48.66,40.1,168.55,0
18.76,31.14,48.72,154.61,0
14.3,33.26,39.08,167.04,0
39.83,48.55,44.34,236.78,0
22.33,26.57,36.73,49.97,0
30.84,55.27,50.41,186.17,0
26.49,32.5,42.73,93.85,0
22.17,31.52,46.23,114.32,0
82.28,87.66,46.26,192.51,1
28.47,67.2,48.12,210.84,0
30.28,47.41,52.65,139.11,0
41.02,41.15,64.06,247.61,0
27.07,50.01,35.57,273.53,0
33.8,22.66,52.82,133.22,0
17.0,42.87,54.91,57.47,0
45.38,44.48,48.71,210.83,0
86.24,35.78,55.13,3175.53,1
29.91,52.25,32.32,244.61,0
73.34,41.17,68.73,198.15,0
23.49,37.43,41.98,181.38,0
74.02,92.41,72.32,149.19,1
24.36,50.97,82.31,124.61,1
33.8,52.39,26.02,160.19,0
23.63,52.89,68.09,63.31,0
44.94,81.14,45.66,131.24,1
0.0,16.57,41.05,30.37,0
33.99,65.62,58.28,248.71,0
27.18,37.84,37.13,123.07,0
30.11,31.36,46.67,113.28,0
29.62,49.93,52.63,116.84,0
92.75,76.48,67.48,238.29,1
10.4,18.55,34.07,103.63,0
47.71,59.01,62.55,221.92,0
50.0,52.96,30.59,225.02,0
21.49,58.05,42.05,169.04,0
0.0,38.49,30.05,10.0,0
45.72,60.8,30.73,230.55,0
0.0,12.81,85.33,56.45,1
29.2,40.33,57.96,95.86,0
38.66,36.18,68.83,143.55,0
29.6,25.66,34.41,131.81,0
68.07,38.14,51.28,2497.46,1
36.47,55.25,49.72,140.54,0
34.66,34.58,39.89,66.05,0
100.0,75.78,37.23,186.87,1
26.86,24.85,40.1,110.78,0
2.1,34.09,34.09,135.06,0
28.1,36.07,40.63,164.47,0
40.69,62.0,43.3,213.2,0
91.67,85.35,94.27,4545.13,1
88.69,50.61,65.64,251.85,1
58.13,60.51,56.89,281.63,0
24.53,34.25,61.4,124.41,0
42.78,37.51,43.72,220.69,0
23.51,46.99,21.43,138.02,0
29.64,34.69,45.36,109.3,0
37.77,33.93,57.92,214.2,0
48.41,69.74,42.39,154.18,0
23.86,33.2,96.99,98.62,1
23.26,36.62,46.03,107.9,0
22.54,25.33,44.91,131.54,0
53.63,46.48,53.1,143.97,0
31.69,20.7,46.7,111.97,0
20.25,37.55,41.42,182.41,0
15.79,41.11,34.97,10.0,0
0.94,20.65,50.02,72.71,0
87.52,92.97,58.57,214.58,1
17.24,56.07,39.07,172.99,0
18.99,33.96,25.79,100.26,0
49.26,62.75,37.05,172.05,0
28.77,54.08,45.66,114.07,0
16.49,24.82,34.18,59.33,0
11.86,33.61,44.73,152.41,0
2.2,5.2,54.58,89.9,0
0.0,84.32,97.04,44.01,1
94.81,55.26,51.51,169.55,1
0.0,20.43,27.16,5910.51,1
28.72,39.58,85.15,156.33,1
68.98,60.03,52.14,196.43,0
49.87,44.94,53.24,360.68,0
30.36,38.95,66.26,193.99,0
15.28,46.0,48.34,191.25,0
27.15,26.69,57.14,127.4,0
31.35,49.73,49.16,107.58,0
44.91,50.46,53.7,147.67,0
18.52,21.93,59.58,122.73,0
39.04,55.27,55.33,177.84,0
14.32,25.89,22.33,153.25,0
0.0,0.0,25.28,36.3,0
34.92,74.54,33.75,226.43,1
61.23,67.91,37.04,284.44,0
7.76,27.72,40.36,92.4,0
26.57,44.67,36.63,187.26,0
33.73,34.07,57.26,117.68,0
11.77,27.5,30.61,1631.98,1
93.65,87.62,40.71,95.36,1
32.26,42.4,38.67,66.76,0
0.0,30.28,18.26,10.0,0
41.93,71.22,64.79,145.71,0
44.15,46.84,48.12,251.15,0
32.32,41.46,45.49,138.7,0
43.26,98.47,35.73,210.82,1
12.38,36.38,39.02,34.03,0
30.73,29.36,46.46,109.93,0
26.93,39.48,99.72,184.1,1
39.91,44.6,69.38,142.23,0
0.0,9.48,14.97,165.03,0
25.21,35.1,44.19,117.94,0
29.62,26.4,45.48,160.66,0
54.49,48.67,44.67,5892.94,1
37.4,54.94,52.57,199.17,0
27.56,52.24,49.15,163.01,0
31.11,34.88,46.23,164.82,0
49.83,52.47,26.49,188.51,0
46.56,71.51,47.03,287.9,0
13.05,35.03,51.29,108.2,0
4.53,29.32,3.54,141.5,0
50.99,46.43,56.0,242.72,0
0.0,30.13,37.19,17.98,0
0.87,14.24,36.49,42.41,0
17.2,31.91,26.61,10.0,0
16.74,49.67,29.02,65.19,0
97.96,48.54,45.17,2187.21,1
0.0,15.68,31.69,27.66,0
56.72,75.35,76.95,322.6,0
51.92,24.03,41.68,177.0,0
37.58,30.84,35.32,208.34,0
35.54,40.87,65.54,205.04,0
45.87,51.0,46.56,104.59,0
15.67,31.34,22.44,97.35,0
39.82,56.13,35.52,175.88,0
0.0,3.44,24.12,35.16,0
25.7,16.78,37.93,108.03,0
26.46,25.78,25.4,146.86,0
37.26,40.97,38.85,204.31,0
27.5,86.36,38.29,113.96,1
52.54,62.23,51.91,208.89,0
50.48,57.83,63.87,193.55,0
24.47,22.66,50.99,66.25,0
72.81,47.24,44.8,1882.87,1
12.01,29.13,45.69,180.18,0
25.38,33.32,57.55,86.32,0
23.92,47.17,55.96,174.56,0
28.88,37.73,31.42,103.22,0
7.78,36.38,25.66,88.26,0
28.24,39.16,73.05,127.26,0
38.82,48.03,49.37,145.9,0
9.23,30.35,44.19,183.77,0
28.5,98.4,50.78,149.32,1
34.2,43.61,36.37,6028.69,1
32.58,40.85,43.15,193.97,0
24.65,44.58,54.88,121.01,0
15.07,14.61,5.58,60.88,0
23.85,48.68,36.8,199.04,0
45.59,44.38,52.12,167.88,0
53.37,56.0,56.66,178.55,0
27.06,26.37,68.47,199.03,0
29.22,40.55,32.97,1108.58,1
37.5,38.47,70.4,156.36,0
9.91,32.83,32.85,40.34,0
23.54,15.86,45.61,150.5,0
39.26,45.3,40.45,6698.49,1
17.82,29.02,31.87,69.51,0
2.68,26.67,35.96,166.47,0
53.97,57.6,24.64,249.27,0
48.93,28.99,33.48,167.05,0
8.85,29.8,30.77,138.81,0
40.85,41.15,59.41,195.9,0
41.01,61.56,53.6,141.25,0
30.59,34.33,57.87,177.19,0
35.22,37.46,68.88,157.43,0
15.97,86.58,12.04,122.11,1
83.96,41.39,24.92,2812.77,1
27.17,24.94,39.2,177.65,0
35.54,48.82,47.35,198.0,0
27.6,37.31,42.49,207.78,0
58.55,97.39,49.36,306.5,1
49.99,48.94,49.35,212.69,0
33.22,54.17,60.81,218.23,0
36.2,38.35,35.51,146.76,0
25.11,44.75,42.9,120.34,0
78.97,82.84,57.98,185.28,1
58.58,68.62,63.71,143.74,0
17.78,35.15,42.31,156.21,0
27.07,29.41,43.26,141.69,0
87.31,48.97,67.62,169.44,1
71.11,67.76,68.74,333.26,0
42.56,48.11,56.29,192.87,0
30.19,36.03,36.32,121.37,0
89.55,83.12,88.29,6997.73,1
18.71,35.77,20.21,63.82,0
56.12,46.21,58.75,181.71,0
37.65,75.6,91.96,213.01,1
15.84,46.25,47.92,216.51,0
31.41,38.94,37.35,147.21,0
34.95,83.48,93.65,161.79,1
32.14,34.23,33.31,120.82,0
22.37,44.31,34.43,213.09,0
53.32,56.45,64.71,242.72,0
2.18,14.28,19.64,47.73,0
15.81,41.84,26.55,127.95,0
32.07,51.5,54.73,145.92,0
30.3,33.34,41.99,185.69,0
26.63,18.07,39.43,116.75,0
27.82,34.13,46.19,116.82,0
23.86,22.59,51.26,148.53,0
30.99,31.91,24.94,131.13,0
22.75,16.16,45.66,56.58,0
33.33,48.99,50.21,187.62,0
89.81,88.41,53.42,179.29,1
81.12,29.33,53.73,3085.43,1
39.53,42.71,55.89,221.43,0
8.36,18.52,19.87,80.54,0
24.02,38.29,43.49,49.0,0
33.32,53.43,49.04,171.46,0
31.02,28.12,40.42,162.98,0
30.43,47.22,44.26,214.34,0
93.34,63.9,26.4,213.43,1
12.7,48.5,100.0,181.52,1
33.21,41.59,41.52,125.06,0
22.38,35.25,56.4,211.72,0
30.14,53.09,27.47,204.5,0
8.75,28.08,14.17,61.66,0
34.15,34.65,41.58,86.05,0
14.77,35.74,28.43,91.09,0
39.32,25.26,59.6,184.89,0
13.53,13.93,30.45,48.06,0
26.56,35.47,26.88,168.57,0
33.42,32.79,61.82,55.48,0
91.41,97.38,89.85,5672.84,1
38.55,28.39,56.64,164.72,0
32.24,47.27,52.42,229.66,0
40.71,31.61,47.96,219.97,0
34.46,47.53,25.58,143.0,0
46.78,59.17,66.47,183.0,0
5.25,25.05,43.11,91.75,0
26.48,35.6,23.54,139.44,0
24.43,24.96,25.3,88.21,0
22.32,24.67,63.72,78.75,0
40.98,34.44,47.54,185.11,0
34.22,43.48,71.11,256.54,0
80.72,82.55,68.96,891.0,1
51.24,60.59,31.74,180.88,0
82.73,24.65,3.65,4554.5,1
12.48,17.95,61.6,82.93,0
31.88,41.06,41.03,75.9,0
8.25,45.24,53.51,184.25,0
46.85,97.47,57.67,181.03,1
89.37,87.4,54.05,170.83,1
30.79,55.7,58.91,196.75,0
17.24,56.22,32.87,116.56,0
15.49,31.18,39.87,158.57,0
45.46,44.9,54.55,226.14,0
31.27,45.74,51.54,131.19,0
17.59,38.49,28.61,116.27,0
40.91,41.67,45.93,112.65,0
31.63,43.31,53.27,79.25,0
31.77,29.6,64.63,192.78,0
16.69,26.2,29.86,108.18,0
10.25,28.91,32.3,160.83,0
37.5,51.23,51.87,103.64,0
10.79,24.04,60.98,53.92,0
0.0,10.96,32.63,18.32,0
30.88,35.9,42.27,166.95,0
16.11,39.61,32.54,130.78,0
43.04,43.41,70.5,219.5,0
39.45,65.76,48.8,224.54,0
49.51,37.04,67.14,187.26,0
39.71,58.01,21.04,157.49,0
96.11,71.88,22.36,177.24,1
27.06,36.17,33.01,188.33,0
40.51,54.27,64.06,210.96,0
12.34,42.46,39.44,111.45,0
33.13,52.31,87.09,126.2,1
54.27,52.52,42.29,197.92,0
42.45,34.15,39.42,140.82,0
34.96,36.5,22.98,102.68,0
27.24,48.7,46.75,218.77,0
33.0,47.14,34.35,256.02,0
22.07,22.11,25.17,175.32,0
15.25,94.54,93.26,177.11,1
35.23,35.46,64.45,201.99,0
41.89,62.13,50.43,168.02,0
26.17,13.12,32.46,94.14,0
38.48,100.0,55.25,178.42,1
26.72,40.62,40.68,122.11,0
67.62,75.83,40.54,244.35,0
25.91,34.76,27.18,24.85,0
6.95,56.62,37.41,93.06,0
30.91,94.53,50.38,74.93,1
53.77,46.33,42.4,206.41,0
35.71,58.5,50.49,87.24,0
100.0,55.84,36.07,163.48,1
44.84,58.3,64.05,225.27,0
28.1,47.36,52.02,106.1,0
46.0,63.65,58.12,183.25,0
46.33,57.28,58.65,187.42,0
36.84,58.41,44.6,236.89,0
18.19,35.96,45.71,178.29,0
97.69,88.2,48.73,162.38,1
12.9,15.53,29.21,142.7,0
36.61,52.28,36.67,108.2,0
70.47,64.81,73.6,715.85,1
29.02,14.6,47.94,155.45,0
22.42,33.69,42.97,143.45,0
39.73,50.56,65.83,191.49,0
16.42,27.57,20.85,86.46,0
33.85,35.28,71.44,188.86,0
54.47,39.69,34.28,132.7,0
0.0,15.62,40.88,96.58,0
69.0,77.56,87.66,733.15,1
50.29,32.23,52.8,210.21,0
28.62,40.67,84.22,168.46,1
85.73,94.12,94.65,8824.36,1
71.3,64.6,70.23,888.05,1
38.34,40.13,62.89,142.65,0
37.71,54.71,53.34,282.62,0
35.48,40.4,38.3,123.57,0
27.08,49.91,45.42,187.66,0
39.8,45.34,60.24,162.51,0
81.03,41.98,35.87,170.36,1
24.55,44.85,37.57,1951.09,1
14.86,7.39,45.97,39.93,0
35.26,46.03,26.45,215.85,0
31.89,91.64,100.0,198.7,1
42.35,44.56,56.58,105.38,0
40.98,38.03,92.85,205.58,1
6.27,97.51,35.97,125.7,1
44.95,99.17,65.27,274.79,1
73.66,64.71,76.86,572.09,1
33.94,36.02,29.02,118.51,0
26.72,38.99,35.42,189.93,0
33.41,43.97,40.53,93.17,0
26.63,37.19,38.46,109.06,0
49.47,56.9,52.85,233.06,0
19.41,37.24,25.74,155.49,0
41.95,43.04,64.18,159.27,0
35.17,27.94,51.2,121.68,0
21.76,34.55,95.29,83.52,1
31.59,36.42,25.11,177.14,0
28.41,37.51,33.8,91.22,0
21.75,37.36,49.94,172.31,0
16.5,26.1,33.93,105.69,0
96.57,89.34,48.46,158.75,1
37.14,37.28,21.54,130.82,0
37.83,52.9,58.74,245.98,0
26.39,33.47,52.07,241.93,0
91.31,86.8,100.0,6653.72,1
21.6,30.98,27.62,122.16,0
39.21,48.64,41.68,179.95,0
38.74,11.78,34.35,97.41,0
20.22,47.78,74.79,152.59,0
28.43,33.71,46.05,115.45,0
18.32,16.51,62.1,125.25,0
77.27,29.49,43.23,97.85,1
43.21,44.35,59.91,198.17,0
12.38,27.43,47.98,69.32,0
31.38,47.5,66.05,239.33,0
29.55,74.55,28.14,142.52,1
33.37,45.98,45.35,279.8,0
33.66,39.82,39.92,209.91,0
99.75,77.62,53.96,278.58,1
5.16,23.68,50.36,169.0,0
20.98,21.8,51.25,157.74,0
27.06,39.3,35.1,85.01,0
30.77,32.89,45.99,132.7,0
45.6,61.26,55.51,184.42,0
29.22,29.86,46.52,123.92,0
16.93,30.58,61.92,107.18,0
25.12,32.21,36.47,2142.4,1
27.01,24.82,42.59,64.39,0
22.56,45.47,44.65,225.93,0
36.67,51.02,45.32,203.92,0
44.26,48.45,63.24,169.91,0
30.68,51.91,43.47,112.12,0
20.87,22.01,51.35,174.0,0
35.83,39.43,56.7,170.94,0
36.95,41.08,49.32,204.52,0
35.71,60.42,81.4,141.18,1
85.85,78.13,55.69,182.5,1
70.79,65.08,71.35,798.93,1
54.36,52.74,43.79,163.9,0
88.89,48.9,51.44,3404.3,1
28.83,7.83,50.39,209.61,0
82.86,48.73,48.76,200.96,1
44.55,48.91,60.73,211.63,0
48.97,63.41,52.31,200.75,0
64.89,57.55,62.93,265.06,0
100.0,42.5,36.7,138.17,1
19.75,37.6,24.14,140.19,0
0.0,11.65,23.07,10.0,0
37.39,41.65,51.51,185.67,0
34.65,39.89,34.54,199.49,0
49.43,40.62,35.6,237.58,0
36.68,32.33,30.76,204.91,0
100.0,15.05,41.94,2664.07,1
14.91,20.38,26.69,13.85,0
26.66,21.3,22.1,45.82,0
37.72,60.26,43.81,148.05,0
38.19,44.38,41.2,116.49,0
27.42,39.99,66.37,84.91,0
24.92,38.88,56.34,179.06,0
42.31,53.53,55.37,6281.66,1
28.34,30.74,61.91,88.3,0
10.95,83.06,51.05,137.12,1
24.57,84.81,85.89,212.56,1
15.76,54.61,49.81,169.88,0
16.15,35.66,47.9,135.41,0
29.04,36.32,39.74,151.17,0
42.91,56.98,50.04,201.45,0
54.34,53.13,61.11,154.71,0
53.76,53.93,52.15,181.43,0
2.31,19.2,39.25,36.47,0
17.98,30.67,61.51,60.33,0
19.23,35.31,27.92,144.95,0
44.86,48.25,75.51,150.48,0
90.36,92.0,46.79,173.83,1
24.31,40.83,43.55,193.59,0
30.44,32.79,32.9,141.92,0
42.31,62.65,54.36,186.25,0
40.41,65.09,48.19,202.99,0
42.03,57.9,56.68,195.52,0
21.42,49.88,35.98,141.35,0
45.41,37.9,34.37,156.81,0
22.88,23.06,22.81,69.77,0
29.18,47.15,58.09,6085.69,1
18.24,73.63,53.98,134.24,1
30.25,38.34,56.51,120.85,0
49.04,44.41,53.22,161.7,0
8.41,38.4,36.96,130.31,0
42.4,43.15,41.66,132.5,0
56.14,84.99,83.52,192.41,1
25.51,47.27,38.38,117.12,0
31.85,29.95,89.76,176.77,1
55.03,56.94,46.27,211.69,0
51.13,52.61,58.53,249.91,0
98.51,52.59,46.33,1367.42,1
93.52,92.66,96.87,4613.33,1
63.84,69.55,65.08,282.37,0
45.61,32.85,38.8,197.95,0
5.85,32.29,18.29,80.71,0
10.18,31.61,44.58,68.18,0
45.29,45.46,47.51,201.19,0
25.72,25.45,44.86,91.22,0
39.76,52.51,90.81,101.46,1
6.02,36.54,37.07,30.74,0
33.14,31.37,34.95,79.86,0
3.14,21.41,30.09,67.38,0
15.23,22.54,42.8,89.05,0
88.42,55.33,49.43,1428.17,1
12.07,21.93,48.8,88.68,0
41.0,92.92,47.19,164.46,1
40.52,47.59,71.27,164.9,0
39.14,49.46,40.51,167.04,0
26.75,44.53,40.56,199.27,0
61.92,68.87,92.87,660.41,1
28.41,43.3,67.83,208.48,0
25.24,48.34,43.64,172.36,0
31.41,33.81,52.08,97.43,0
34.72,41.68,53.21,176.02,0
36.96,30.83,43.46,139.51,0
27.88,24.01,42.51,183.18,0
32.04,55.41,51.77,184.85,0
33.48,37.41,36.74,129.58,0
35.37,29.81,39.98,179.86,0
44.06,55.41,58.72,179.51,0
41.07,55.8,45.18,216.82,0
23.95,37.16,43.53,156.57,0
24.6,28.62,56.92,165.74,0
24.58,37.16,38.2,125.71,0
27.22,39.79,45.28,83.7,0
32.14,38.98,44.75,186.19,0
25.65,33.73,28.65,186.68,0
61.93,72.3,51.71,224.64,0
35.74,43.3,36.9,169.53,0
32.85,30.53,34.49,84.99,0
15.53,80.33,23.04,137.37,1
21.65,21.75,52.4,59.58,0
89.3,88.14,93.72,6909.08,1
8.52,22.84,32.59,129.24,0
62.22,70.92,50.7,242.62,0
100.0,89.29,93.01,8117.06,1
23.54,25.35,24.26,71.44,0
50.81,55.13,73.68,169.85,0
26.18,43.76,60.73,65.59,0
50.59,67.21,45.11,234.17,0
37.3,59.25,40.41,185.04,0
18.5,37.92,45.23,100.98,0
44.18,48.31,51.36,200.44,0
28.86,92.4,42.26,277.17,1
32.1,56.79,55.84,251.42,0
26.88,26.8,7.88,161.64,0
53.27,84.75,69.92,253.98,0
23.12,43.76,42.16,54.63,0
47.75,49.3,41.44,151.42,0
38.47,64.98,42.54,190.15,0
58.38,55.15,34.32,261.84,0
36.63,56.94,37.89,106.86,0
38.63,62.69,57.71,292.19,0
22.42,21.73,37.92,110.37,0
38.82,25.45,44.17,148.82,0
24.57,26.66,43.61,158.83,0
5.69,35.86,36.44,125.89,0
36.46,35.21,96.76,232.99,1
10.67,31.83,40.29,118.28,0
49.63,50.35,49.3,233.97,0
16.5,45.93,28.8,236.9,0
25.28,27.37,37.58,141.39,0
33.26,55.28,37.95,153.74,0
78.88,76.44,44.41,161.99,0
47.83,51.28,49.2,80.48,0
9.11,15.72,48.93,177.09,0
89.15,89.87,28.98,165.91,1
73.53,66.13,65.98,739.59,1
42.85,49.67,30.93,196.93,0
33.49,26.76,33.97,148.73,0
25.94,82.16,21.09,181.9,1
31.09,49.17,37.32,180.44,0
49.17,53.5,38.14,257.26,0
42.35,52.63,34.08,1110.02,1
47.16,60.07,44.68,203.83,0
66.4,74.08,80.99,716.49,1
48.4,44.81,64.71,5819.58,1
17.62,19.98,57.69,173.98,0
12.44,36.3,55.62,100.34,0
23.35,27.08,35.3,104.68,0
28.05,27.55,37.68,117.64,0
49.59,41.2,35.48,175.02,0
0.0,29.94,30.04,82.99,0
17.26,42.2,44.32,108.51,0
7.93,39.05,45.55,126.91,0
13.67,39.04,51.91,155.03,0
14.96,33.58,48.25,108.08,0
40.02,69.58,30.86,166.76,0
23.37,27.84,36.11,1531.06,1
99.32,53.37,46.53,2333.87,1
46.2,42.13,50.41,181.88,0
19.21,11.53,23.34,115.05,0
35.84,28.18,57.83,114.08,0
74.59,81.19,77.83,640.74,1
95.63,87.45,55.52,160.18,1
24.55,44.34,51.14,35.18,0
13.01,10.17,15.69,118.71,0
38.31,65.57,33.55,151.81,0
42.5,62.44,80.3,160.24,0
26.36,38.11,56.18,6340.96,1
13.6,45.03,27.51,88.1,0
100.0,93.28,63.06,58.71,1
40.63,64.54,40.09,188.56,0
23.83,52.13,40.92,169.91,0
28.34,53.69,64.6,195.13,0
31.26,31.53,40.24,94.82,0
33.27,34.51,52.44,197.83,0
33.46,40.0,49.52,164.41,0
5.43,11.18,26.04,47.89,0
52.09,71.59,59.42,284.72,0
99.07,56.33,49.93,162.07,1
14.28,41.18,57.03,109.27,0
98.79,24.4,10.8,5.0,1
19.55,40.64,54.71,502.64,1
28.92,51.96,49.6,157.75,0
71.72,77.9,83.95,861.1,1
38.22,32.79,46.54,186.3,0
72.7,70.84,79.42,936.84,1
8.48,34.12,39.67,65.43,0
46.77,35.21,46.86,91.14,0
41.37,40.63,55.46,149.55,0
51.55,30.98,31.48,133.43,0
26.99,36.33,51.5,148.98,0
3.94,20.26,24.49,113.26,0
24.78,34.04,90.45,93.04,1
25.06,41.51,76.45,190.89,0
38.8,36.49,21.65,114.35,0
31.71,43.27,53.37,195.35,0
23.76,96.34,47.91,195.45,1
31.85,45.63,53.24,164.52,0
20.57,33.26,23.14,63.52,0
25.36,34.33,25.67,115.68,0
24.0,43.42,50.71,1745.99,1
39.75,41.9,52.46,147.19,0
15.27,41.56,45.83,71.41,0
13.81,27.82,44.56,91.55,0
40.8,33.01,60.42,237.63,0
44.23,53.31,52.16,203.37,0
48.39,45.27,27.85,136.94,0
